,champion,gameId,lane,platformId,queue,role_x,season,timestamp,assists,champLevel,combatPlayerScore,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,doubleKills,duration,firstBloodAssist,firstBloodKill,firstInhibitorAssist,firstInhibitorKill,firstTowerAssist,firstTowerKill,gameid,goldEarned,goldSpent,inhibitorKills,item0,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicalDamageTaken,neutralMinionsKilled,objectivePlayerScore,participantId,pentaKills,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,quadraKills,sightWardsBoughtInGame,statPerk0,statPerk1,statPerk2,team,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalPlayerScore,totalScoreRank,totalTimeCrowdControlDealt,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,unrealKills,visionScore,visionWardsBoughtInGame,win,id,name,role_y
122,115,3507620679,TOP,NA1,450,DUO_SUPPORT,13,1595654148993,24,18,0,0,0,9125,11,3,1642,False,False,False,False,False,False,3507620679,17731,14835,0,3048,3020,3285,3089,3100,1052,2052,5,18,0,4,2,317,129731,39269,19482,0,0,2,0,8128,3598,39,0,8126,1702,0,0,8138,30,0,0,8106,5,0,0,8210,20,0,0,8226,250,1386,0,8100,8200,2373,1037,5276,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,38,133845,42001,25897,1120,82,0,0,302,1,0,1740,1694,1138,0,0,0,0,True,115,Ziggs,Mage
123,115,3505312558,NONE,NA1,450,DUO_SUPPORT,13,1595530843614,22,17,0,16419,16419,3692,3,0,1118,False,True,True,False,False,True,3505312558,11441,10600,1,3048,3285,3020,1058,1058,0,2052,2,7,0,4,1,454,59113,20657,5728,0,0,3,0,8128,1165,21,0,8126,1112,0,0,8138,30,0,0,8106,5,0,0,8210,0,0,0,8226,250,1534,0,8100,8200,1988,410,3074,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,32,77650,22616,9119,843,42,0,0,215,1,0,16548,1548,316,3,0,0,0,True,115,Ziggs,Mage
124,115,3488602202,NONE,NA1,450,DUO_SUPPORT,13,1594319438904,21,14,0,6310,6310,2334,5,0,834,False,False,True,False,True,False,3488602202,8938,6450,0,3285,3073,3802,3020,0,0,2052,1,5,0,3,1,167,43486,12902,3777,0,0,5,0,8128,774,17,0,8126,667,0,0,8138,30,0,0,8106,5,0,0,8210,0,0,0,8226,250,592,0,8100,8200,956,328,4151,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,25,50004,13753,8249,0,32,0,0,216,0,0,5561,522,321,2,0,0,0,True,115,Ziggs,Mage
125,115,3487565076,NONE,NA1,450,DUO_SUPPORT,13,1594225402533,29,18,0,571,571,3586,6,1,1154,False,False,False,False,True,False,3487565076,12678,11100,0,3285,3020,3048,3089,0,0,2052,3,10,0,3,2,250,75653,26866,11302,0,0,7,0,8128,1841,28,0,8126,998,0,0,8138,30,0,0,8106,5,0,0,8009,5488,500,0,8014,583,0,0,8100,8000,1476,454,639,0,0,0,0,0,0,0,0,0,0,0,0,5007.0,5008.0,5002.0,200,32,77946,28103,13613,3119,56,0,0,217,3,0,816,783,1670,0,0,0,0,True,115,Ziggs,Mage
126,115,3380393853,NONE,NA1,450,DUO_SUPPORT,13,1587143732350,24,18,0,5641,5641,6183,8,0,1178,False,False,False,True,False,False,3380393853,12617,11535,1,3285,3048,3020,3089,1052,0,2052,3,8,0,2,1,167,90174,29262,4391,0,0,1,0,8128,1564,24,1160,8126,1051,0,0,8138,30,0,0,8106,5,0,0,8226,250,1100,0,8210,20,0,0,8100,8200,1576,748,9821,0,0,0,0,0,0,0,0,0,0,0,0,5007.0,5008.0,5001.0,100,36,97629,30888,14391,870,55,0,0,290,1,0,5878,878,178,1,0,0,0,True,115,Ziggs,Mage
127,115,3371483832,TOP,NA1,450,DUO_SUPPORT,13,1586640952339,22,18,0,5769,5769,5073,7,0,1297,False,False,False,False,True,False,3371483832,14965,14535,0,3020,3285,3048,3089,3165,1052,2052,3,8,0,2,1,276,120320,34086,12390,0,0,3,0,8229,2337,0,0,8226,250,1680,0,8210,0,0,0,8236,48,0,0,8304,6,3,0,8347,0,0,0,8200,8300,2528,567,3463,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,41,128813,35618,16151,422,87,0,0,296,1,0,5964,964,297,1,0,0,0,True,115,Ziggs,Mage
128,115,3368994419,NONE,NA1,450,DUO_SUPPORT,13,1586495762351,17,15,0,0,0,3753,6,0,987,False,False,False,False,False,False,3368994419,9880,9650,0,3007,3285,3020,3916,1026,0,2052,1,3,0,2,1,247,61458,21666,4130,0,0,7,0,8229,1959,0,0,8226,250,890,0,8210,0,0,0,8236,24,0,0,8304,5,3,0,8347,0,0,0,8200,8300,1386,474,5867,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,37,62845,22141,10111,286,44,0,0,261,1,0,0,0,113,0,0,0,0,False,115,Ziggs,Mage
129,115,3359457707,NONE,NA1,450,DUO_SUPPORT,13,1585979948109,23,18,0,17082,17082,3329,4,0,1100,False,False,True,False,False,True,3359457707,11615,8450,0,3285,1058,3048,3020,0,0,2052,0,2,0,0,1,243,97262,30495,6634,0,0,9,0,8229,2142,0,0,8226,250,1356,0,8210,0,0,0,8236,48,0,0,8304,5,3,0,8347,0,0,0,8200,8300,1157,210,3138,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,45,113420,30705,9772,1045,64,0,0,336,1,0,15000,0,0,3,0,0,0,True,115,Ziggs,Mage
130,115,3333055753,NONE,NA1,450,DUO_SUPPORT,13,1584719367886,14,14,0,0,0,4244,8,0,907,False,False,False,False,False,False,3333055753,8375,7500,0,3285,3020,3048,0,0,0,2052,1,4,0,2,1,181,41395,18397,7053,0,0,7,0,8229,2055,0,0,8226,250,301,0,8233,6,0,0,8237,673,0,0,8014,459,0,0,8009,2716,500,0,8200,8000,944,332,5204,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,20,42424,18813,12409,368,21,0,0,163,1,0,84,84,151,0,0,0,0,False,115,Ziggs,Mage
131,115,3323728665,MID,NA1,450,DUO,13,1584151637782,29,18,0,17383,17383,6868,5,2,1354,False,False,True,False,False,False,3323728665,14757,12385,0,3285,3020,3048,3089,1026,1052,2052,4,15,0,6,2,479,102981,43127,4468,0,0,4,0,8229,4570,0,0,8226,250,931,0,8210,0,0,0,8236,48,0,0,8009,9685,500,0,8014,1028,0,0,8200,8000,1931,637,6452,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,47,119912,43765,11107,982,60,0,0,320,1,0,15000,0,187,4,0,0,0,True,115,Ziggs,Mage
132,115,3310306561,MID,NA1,450,DUO_SUPPORT,13,1582946764995,29,18,0,11970,11970,3887,6,0,1256,False,False,False,False,False,False,3310306561,15268,14300,1,3100,3020,3048,3285,3089,0,2052,4,12,0,3,1,310,130654,35752,13343,0,0,10,0,8229,3313,0,0,8226,250,1987,0,8210,20,0,0,8236,48,0,0,8321,1,0,0,8347,0,0,0,8200,8300,4449,361,2572,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,47,145103,36113,16181,3401,97,0,0,320,3,0,10000,0,264,2,0,0,0,True,115,Ziggs,Mage
133,115,3303239051,MID,NA1,450,SOLO,13,1582321392305,31,18,0,15889,15889,8965,9,5,1440,False,False,False,False,False,False,3303239051,16541,15035,0,3048,3135,3020,3089,3165,3057,2052,5,17,0,4,3,282,148723,48842,10010,0,0,2,0,8229,3482,0,0,8226,250,1239,0,8210,0,0,0,8236,80,0,0,8126,1372,0,0,8106,5,0,0,8200,8100,4052,1080,11846,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,45,164348,51496,22345,1828,85,0,0,373,1,2,11573,1573,488,4,0,0,0,False,115,Ziggs,Mage
134,115,3290466529,TOP,NA1,450,DUO_SUPPORT,13,1581205525760,20,18,0,5515,5515,4170,8,0,1529,False,False,False,False,False,True,3290466529,15098,14500,0,3048,3020,3089,3100,3165,1028,2052,3,10,0,3,1,371,132133,52035,15242,0,0,1,0,8229,4918,0,0,8226,250,1516,0,8233,9,40,0,8236,80,0,0,8126,1230,0,0,8138,30,0,0,8200,8100,2377,401,3061,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,43,140551,53476,18847,1452,66,0,0,358,1,0,6040,1040,543,1,0,0,0,False,115,Ziggs,Mage
135,115,3275844958,NONE,NA1,450,DUO_SUPPORT,13,1579973039806,23,18,0,5957,5957,2560,2,0,1197,False,False,True,False,False,True,3275844958,14119,9000,0,3089,3020,3048,3113,0,0,2052,2,13,0,7,1,733,91829,35961,3177,0,0,4,0,8229,2565,0,0,8226,250,2459,0,8210,0,0,0,8236,48,0,0,8138,30,0,0,8106,5,0,0,8200,8100,3695,1153,3149,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,55,100525,37115,6630,146,64,0,0,280,1,0,5000,0,302,2,0,0,0,True,115,Ziggs,Mage
136,115,3052405433,NONE,NA1,450,DUO_SUPPORT,13,1558967844088,20,14,0,16998,16998,1246,1,1,817,False,False,True,False,False,True,3052405433,8927,5600,0,3285,3020,3073,1027,0,0,2052,2,6,0,4,2,512,41050,18601,2430,0,0,8,0,8229,1450,0,0,8226,250,994,0,8210,0,0,0,8236,24,0,0,8138,30,0,0,8106,5,0,0,8200,8100,3155,229,1151,0,1,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,32,59467,19093,3733,613,23,0,0,196,1,0,15261,261,151,3,0,0,0,True,115,Ziggs,Mage
137,115,3015841971,NONE,NA1,450,DUO_SUPPORT,13,1554651935011,15,13,0,0,0,3055,5,0,765,False,False,False,False,False,False,3015841971,6869,6450,0,3048,3020,3057,3113,0,0,2052,0,0,0,0,0,244,40592,17107,3874,0,0,10,0,8229,1942,0,0,8226,250,884,0,8210,0,0,0,8236,8,0,0,8126,591,0,0,8138,30,0,0,8200,8100,1879,271,4211,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,38,43205,18111,8349,211,22,0,0,250,1,0,732,732,263,0,0,0,0,False,115,Ziggs,Mage
138,115,2962372929,NONE,NA1,450,DUO_SUPPORT,13,1548619280260,16,14,0,6980,6980,2662,4,5,830,False,True,True,False,True,False,2962372929,10661,7100,0,3073,3020,3089,3802,0,0,2052,4,16,0,5,3,238,50292,20091,5587,0,0,5,0,8229,1356,0,0,8226,250,329,0,8210,0,0,0,8236,8,0,0,8126,431,0,0,8138,30,0,0,8200,8100,2019,374,2675,0,0,0,0,0,0,0,0,0,0,0,0,5007.0,5008.0,5001.0,100,10,57715,20870,8333,96,35,0,0,309,1,1,5403,403,70,1,0,0,0,True,115,Ziggs,Mage
139,21,3525855909,NONE,NA1,450,DUO_SUPPORT,13,1596853048121,11,14,0,0,0,7231,6,0,880,False,False,False,False,False,False,3525855909,9173,8850,0,3071,3006,3508,1038,0,0,2052,1,5,404,2,1,310,6565,2456,6037,0,0,9,0,8005,1037,808,228,9111,306,160,0,9103,0,0,0,8014,477,0,0,8139,1068,0,0,8135,426,5,0,8000,8100,39252,14979,8954,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5003.0,200,17,45817,17436,16242,3359,42,0,0,180,4,0,0,0,1250,0,0,0,0,False,21,MissFortune,Marksman
140,21,3523237725,MID,NA1,450,DUO,13,1596692368309,14,18,0,179,179,11493,10,2,1258,False,False,False,False,False,False,3523237725,13280,12750,0,1038,3006,3046,3094,3031,1018,2052,4,11,499,2,2,162,12898,3678,15683,0,0,9,0,8128,954,23,0,8126,1211,0,0,8138,18,0,0,8106,5,0,0,9103,16,40,0,8014,764,0,0,8100,8000,63059,17668,10526,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,200,14,77243,22632,27392,1911,61,0,0,234,3,0,1285,1285,1182,0,0,0,0,False,21,MissFortune,Marksman
141,21,3518934558,NONE,NA1,450,DUO_SUPPORT,13,1596403881090,23,15,0,3043,3043,3594,4,0,888,False,False,True,False,False,False,3518934558,9187,5800,0,3508,3006,1038,0,0,0,2052,1,5,545,4,1,216,4018,1884,4578,0,0,10,0,8010,69,0,0,9111,792,280,0,9104,8,20,0,8014,513,0,0,8126,985,0,0,8135,445,5,0,8000,8100,26701,13598,5370,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,200,12,31740,16503,10123,4067,21,0,0,125,4,0,1019,1019,174,1,0,0,0,True,21,MissFortune,Marksman
142,21,3504695245,NONE,NA1,450,DUO_SUPPORT,13,1595480302243,21,14,0,3205,3205,5163,4,1,848,False,False,False,True,True,False,3504695245,9442,8050,1,3072,3046,3006,1028,1036,0,0,1,5,360,3,2,229,3151,1034,5711,0,0,2,0,8128,778,16,0,8126,645,0,0,8138,18,0,0,8135,307,5,0,8014,308,0,0,9104,6,20,0,8100,8000,30716,10730,3403,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,7,37296,12193,9427,520,35,0,0,134,1,0,3428,428,312,1,0,0,0,True,21,MissFortune,Marksman
143,21,3504637242,NONE,NA1,450,DUO,13,1595478231406,19,18,0,4220,4220,9699,9,3,1175,False,False,False,False,True,False,3504637242,14929,13750,1,3071,3006,3031,3046,3072,0,2052,5,21,653,4,4,195,5128,1900,15205,0,0,5,0,8128,1764,31,0,8126,994,0,0,8138,18,0,0,8135,1045,5,0,8014,1120,0,0,9104,4,40,0,8100,8000,63254,32272,6967,0,0,0,0,0,0,0,0,0,0,1,0,5005.0,5008.0,5001.0,100,9,73364,35013,23047,2704,55,0,0,99,4,1,4980,840,874,2,0,0,0,True,21,MissFortune,Marksman
144,21,3499363406,NONE,NA1,450,DUO_SUPPORT,13,1595123185912,15,18,0,1835,1835,8963,7,4,1186,False,False,False,False,False,True,3499363406,13477,13100,0,3814,3006,3071,3046,3072,0,2052,4,15,542,4,2,241,8547,2659,8841,0,0,4,0,8005,1641,986,654,9111,1300,300,0,9104,6,50,0,8014,888,0,0,8126,1070,0,0,8138,18,0,0,8000,8100,58260,22746,10298,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,12,86630,27727,20833,2787,56,0,0,267,1,0,19822,2322,1693,1,0,0,0,False,21,MissFortune,Marksman
145,21,3493212022,NONE,NA1,450,DUO_SUPPORT,13,1594671085700,20,17,0,3271,3271,14353,8,2,1130,False,False,True,False,False,False,3493212022,12639,10850,0,3072,3006,3156,3071,0,0,2052,5,13,355,3,2,205,8009,2242,19982,0,0,10,0,8128,955,18,0,8126,825,0,0,8138,18,0,0,8135,675,5,0,9104,8,20,0,8014,624,0,0,8100,8000,45286,17792,1814,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,200,10,56648,20747,21839,3194,43,0,0,173,5,0,3352,712,42,0,0,0,0,True,21,MissFortune,Marksman
146,21,3492059189,NONE,NA1,450,DUO_SUPPORT,13,1594574288494,7,13,0,0,0,6213,7,1,870,False,False,False,False,False,False,3492059189,8923,7600,0,3071,3006,3046,1053,0,0,2052,2,6,351,2,2,164,3718,825,11418,0,0,7,0,8005,407,245,162,9111,387,130,0,9104,9,40,0,8014,300,0,0,8138,18,0,0,8126,474,0,0,8000,8100,29664,12234,2560,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,200,5,34072,13467,14590,2297,25,0,0,109,5,0,689,408,611,0,0,0,0,False,21,MissFortune,Marksman
147,21,3474904519,NONE,NA1,450,DUO_SUPPORT,13,1593215538795,15,14,0,1369,1369,4548,5,0,926,False,False,False,True,True,False,3474904519,10268,9250,1,3031,3006,3046,3067,3044,0,2052,1,6,436,3,1,288,3685,928,4893,0,0,2,0,8005,1032,620,412,9111,470,210,0,9104,7,40,0,8014,521,0,0,8106,5,0,0,8138,18,0,0,8000,8100,29911,11405,5206,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5002.0,100,7,33596,12334,10738,2126,35,0,0,109,4,0,0,0,638,0,0,0,0,True,21,MissFortune,Marksman
148,21,3367878743,NONE,NA1,450,DUO_SUPPORT,13,1586459166222,13,14,0,1542,1542,3989,5,0,917,False,True,True,False,False,True,3367878743,9981,9700,0,3046,3006,3031,3087,0,0,2052,3,9,322,3,1,266,5485,1502,6584,0,0,8,0,8008,2,30,0,9111,647,220,0,9104,8,30,0,8014,522,0,0,8106,5,0,0,8138,18,0,0,8000,8100,25139,12913,3058,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,200,10,30624,14416,9971,3254,25,0,0,137,4,0,0,0,327,1,0,0,0,True,21,MissFortune,Marksman
149,21,3360333797,MID,NA1,450,DUO_SUPPORT,13,1586036528738,26,18,0,659,659,8653,8,1,1356,False,False,False,False,False,False,3360333797,13080,12250,0,3006,3508,3031,3071,3035,0,2052,3,11,768,3,2,320,11196,4426,11822,0,0,10,0,8128,1740,32,764,8126,2689,0,0,8138,18,0,0,8106,5,0,0,8009,2972,500,0,8014,1075,0,0,8100,8000,79949,33956,7017,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5002.0,200,25,93679,40883,18839,2690,57,0,0,268,4,0,2533,2499,0,0,0,0,0,False,21,MissFortune,Marksman
150,21,3325208551,NONE,NA1,450,DUO_SUPPORT,13,1584246413617,10,13,0,1041,1041,8548,10,2,736,False,False,False,False,False,False,3325208551,8184,7900,0,3072,3071,1001,1028,1036,1036,2052,2,6,210,3,2,96,3191,1139,9672,0,0,1,0,8005,584,384,200,9101,665,449,0,9103,0,0,0,8014,361,0,0,8126,480,0,0,8138,18,0,0,8000,8100,31419,15310,9429,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,6,35240,16886,19948,51,35,0,0,84,1,0,630,437,846,0,0,0,0,False,21,MissFortune,Marksman
151,21,3310060069,MID,NA1,450,DUO_SUPPORT,13,1582926614617,32,18,0,2304,2304,18692,9,0,1339,False,False,False,False,True,False,3310060069,12775,11850,0,3046,3006,3153,3036,3044,3067,2052,1,6,423,3,1,274,9552,3585,8909,0,0,7,0,8005,2536,1334,1202,9101,4906,3051,0,9103,11,20,0,8014,1020,0,0,8210,0,0,0,8236,28,0,0,8000,8200,61441,31759,13509,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,200,22,71013,35363,24355,3615,52,0,0,227,3,0,18,18,1936,0,0,0,0,False,21,MissFortune,Marksman
152,21,3303237080,NONE,NA1,450,DUO_SUPPORT,13,1582320367527,26,14,0,1636,1636,6036,7,3,876,False,False,False,False,False,False,3303237080,10200,9900,0,3508,3006,3046,1038,2015,1053,2052,2,9,442,6,2,151,9356,4591,3764,0,0,1,0,8005,798,550,248,9111,737,350,0,9104,3,20,0,8014,473,0,0,8210,0,0,0,8236,14,0,0,8000,8200,36291,16165,8006,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,21,45648,20756,12391,2867,33,0,0,220,4,0,0,0,620,1,0,0,0,False,21,MissFortune,Marksman
153,21,3050043994,NONE,NA1,450,DUO_SUPPORT,13,1558716531440,23,16,0,3010,3010,5522,5,2,989,False,False,True,False,False,True,3050043994,11821,10700,0,3031,3006,3087,3072,0,0,2052,2,11,726,6,3,272,9388,2601,6249,0,0,2,0,8128,1599,31,699,8139,1231,0,0,8138,18,0,0,8135,1019,5,0,9111,254,340,0,8014,1026,0,0,8100,8000,65857,31524,6108,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,10,76755,34126,12692,3754,59,0,0,124,3,1,1510,0,335,2,0,0,0,True,21,MissFortune,Marksman
154,21,3017142641,MID,NA1,450,DUO_SUPPORT,13,1554780517855,14,18,0,2978,2978,18532,10,2,1304,False,True,False,False,False,False,3017142641,13478,13700,1,3031,3006,3156,3072,3067,1028,2052,4,11,482,3,3,200,9425,3375,16007,0,0,7,0,8128,1428,26,748,8126,1160,0,0,8138,18,0,0,8135,979,5,0,9104,10,0,0,8014,597,0,0,8100,8000,47691,20673,4963,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,200,17,57962,24893,20971,2455,34,0,0,214,1,1,844,844,0,1,0,0,0,False,21,MissFortune,Marksman
155,21,3015965857,NONE,NA1,450,DUO,13,1554667667517,22,17,0,4709,4709,9011,6,3,1002,False,False,True,False,False,False,3015965857,13604,12000,0,3031,3006,3046,3036,1053,3133,2052,5,17,599,6,3,269,5304,1631,9247,0,0,3,0,8128,1517,32,661,8126,1270,0,0,8138,18,0,0,8106,5,0,0,9103,8,30,0,8014,824,0,0,8100,8000,69495,28364,6388,0,0,0,0,0,0,0,0,0,0,0,0,5007.0,5008.0,5001.0,100,15,75963,31159,16404,375,62,0,0,190,1,1,1163,1163,768,2,0,0,0,True,21,MissFortune,Marksman
156,21,2977187399,MID,NA1,450,DUO,13,1550104181688,22,17,0,1764,1764,10916,13,0,1262,False,False,False,False,False,True,2977187399,13366,13100,0,3031,3006,3071,3072,1053,3133,2052,1,7,719,2,1,123,9659,2693,17276,0,0,6,0,8128,1450,25,0,8126,742,0,0,8138,18,0,0,8106,5,0,0,9104,6,0,0,8014,758,0,0,8100,8000,80056,30224,12311,0,1,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,200,10,90457,33604,29587,1177,68,0,0,243,1,0,742,686,0,1,0,0,0,False,21,MissFortune,Marksman
157,21,2962377269,NONE,NA1,450,DUO,13,1548620402549,20,18,0,4930,4930,3791,4,5,936,False,False,False,False,False,False,2962377269,16078,12050,0,3508,3006,3031,3087,3044,1028,2052,5,23,762,6,3,230,17069,3361,7003,0,0,6,0,8005,1749,1070,678,9111,3003,860,0,9104,4,0,0,8014,1010,0,0,8126,833,0,0,8138,18,0,0,8000,8100,85704,32970,4064,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,18,108155,38443,11837,3986,85,0,0,285,1,3,5381,2111,769,1,0,0,0,True,21,MissFortune,Marksman
158,89,3525793473,MID,NA1,450,DUO,13,1596848785292,29,18,0,980,980,42370,10,0,1263,False,False,False,False,False,False,3525793473,12232,12100,0,3053,3111,3075,3001,0,0,2052,0,2,38,0,1,122,18376,6539,16865,0,0,5,0,8439,1039,0,0,8463,632,0,0,8429,61,20,16,8451,279,0,0,9105,8,10,0,9111,1389,310,0,8400,8000,11294,3306,9705,0,0,0,0,0,0,0,0,0,0,0,0,5007.0,5002.0,5003.0,100,32,30675,10665,27660,3122,16,0,0,244,5,0,1005,820,1089,0,0,0,0,True,89,Leona,Tank
159,161,3525749601,NONE,NA1,450,DUO_SUPPORT,13,1596847459000,17,17,0,277,277,6324,8,1,1172,False,False,False,False,False,False,3525749601,12106,11100,0,3285,3020,3089,3151,0,0,2052,1,8,0,3,2,202,81646,28762,6558,0,0,10,0,8229,3662,0,0,8226,250,508,0,8210,0,0,0,8237,767,0,0,8009,3243,500,0,8014,464,0,0,8200,8000,2008,234,7303,0,0,0,0,0,0,0,0,0,0,0,0,5007.0,5008.0,5001.0,200,39,91073,33029,14766,1795,52,0,0,309,3,0,7417,4032,904,0,0,0,0,False,161,Velkoz,Mage
160,161,3521549971,MID,NA1,450,DUO_SUPPORT,13,1596583129336,26,18,0,2131,2131,8187,7,3,1519,False,False,False,False,False,False,3521549971,15081,12700,0,3285,3020,3048,3089,3136,0,2052,3,7,0,2,2,463,129039,28839,9098,0,0,7,0,8229,4357,0,0,8226,250,838,0,8210,0,0,0,8237,1068,0,0,8014,589,0,0,8009,6148,500,0,8200,8000,2658,344,8717,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,43,139001,31785,18157,1648,77,0,0,384,1,0,7304,2602,341,0,0,0,0,True,161,Velkoz,Mage
161,161,3518701776,TOP,NA1,450,DUO_SUPPORT,13,1596386799931,34,18,0,106,106,8953,5,0,1758,False,True,False,False,False,False,3518701776,18418,17750,0,3285,3020,3089,3102,3135,3165,2052,4,13,0,6,1,526,134169,45058,10154,0,0,1,0,8229,6375,0,0,8226,250,1785,0,8210,0,0,0,8237,1393,0,0,8009,8215,500,0,8014,1101,0,0,8200,8000,3111,1245,4483,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,65,155174,59399,16237,2888,99,0,0,433,4,0,17892,13095,1600,0,0,0,0,False,161,Velkoz,Mage
162,161,3517683891,NONE,NA1,450,DUO_SUPPORT,13,1596325650010,22,14,0,629,629,2583,2,1,850,False,False,False,True,False,False,3517683891,9312,8000,1,3285,3020,3089,0,0,0,2052,1,3,0,3,2,496,35777,14002,3315,0,0,5,0,8229,1562,0,0,8226,250,519,0,8210,0,0,0,8237,495,0,0,8009,3850,500,0,8014,316,0,0,8200,8000,1498,289,3193,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,30,40953,15629,6508,2015,29,0,0,228,4,0,3676,1337,0,0,0,0,0,True,161,Velkoz,Mage
163,161,3503198584,MID,NA1,450,DUO_SUPPORT,13,1595393722951,26,18,0,897,897,10948,9,2,1753,False,False,False,False,True,False,3503198584,16791,14600,1,3285,3020,3048,3089,3151,1028,2052,2,7,0,2,2,265,137586,30589,11706,0,0,10,0,8229,5256,0,0,8226,250,1890,0,8233,11,10,0,8237,1186,0,0,8347,0,0,0,8321,3,0,0,8200,8300,3377,228,13325,0,0,0,0,0,0,0,0,0,0,0,0,5007.0,5008.0,5001.0,200,41,155319,38050,26163,4687,84,0,0,373,5,0,14354,7232,1131,0,0,0,0,True,161,Velkoz,Mage
164,161,3501354873,MID,NA1,450,DUO_SUPPORT,13,1595275345565,20,18,0,4389,4389,11219,10,4,1605,False,False,False,False,False,False,3501354873,18893,17500,1,3285,3020,3157,3165,3151,3089,2052,7,20,0,4,3,283,120092,42600,14959,0,0,7,0,8128,3248,38,0,8126,1957,0,0,8138,30,0,0,8106,5,0,0,8210,0,0,0,8226,250,1851,0,8100,8200,5216,887,11150,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,56,143943,54793,26480,4201,61,0,0,378,5,1,18633,11305,370,4,0,0,0,False,161,Velkoz,Mage
165,161,3488546948,NONE,NA1,450,DUO_SUPPORT,13,1594315924101,14,13,0,1512,1512,1491,2,0,785,False,False,False,False,False,True,3488546948,7816,6400,0,3048,3285,0,0,0,0,2052,0,2,0,0,1,553,23026,8077,2244,0,0,8,0,8229,1196,0,0,8226,250,925,0,8210,0,0,0,8236,24,0,0,8138,30,0,0,8106,5,0,0,8200,8100,2230,382,1600,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,20,27168,9579,3845,466,16,0,0,147,1,0,1910,1119,0,1,0,0,0,True,161,Velkoz,Mage
